video_id,final_views,num_country,popularity_category,split
fi331dlgGSk,50590,1,local-hit,train
kYOFsy7y7b0,33635,1,local-hit,train
0m5sJ-BxEFU,45255,1,local-hit,train
1-EeC31TiWo,77287,1,local-hit,train
Mv3snhkbxkk,42947,1,local-hit,train
QaYy2dz6IZI,48589,1,local-hit,train
Uu21J7JdmDo,49614,1,local-hit,train
Z2792EX6BUM,77198,1,local-hit,train
z82gEwokXgk,74560,1,local-hit,train
5a44Y28X_9c,63820,1,local-hit,train
71ZxYeOBMSE,32325,1,local-hit,train
9B20XBNwFJ4,54803,1,local-hit,train
BFrfGoQlLGQ,69086,1,local-hit,train
RxNLkFshaCg,75672,1,local-hit,train
gNVQQj-WsLk,76853,1,local-hit,train
vYitLV3U8Cw,45767,1,local-hit,train
wiG2kQe4SLU,69216,1,local-hit,train
G_WTt33XdtM,74743,1,local-hit,train
x1UB6Tglbh0,56742,1,local-hit,train
9SMj2Lh5irc,51412,1,local-hit,train
XFQ4BB8gU1M,53347,1,local-hit,train
o1ZTd8tTuOY,37710,1,local-hit,train
3gvrD2k5BqU,63536,1,local-hit,train
G7oFd4n8YVk,70786,1,local-hit,train
TnqsC7j23mk,54048,1,local-hit,train
tDECjB6TrVE,77093,1,local-hit,train
wDmEoo1aycg,51176,1,local-hit,train
5r_vL3kJLJs,30245,1,local-hit,train
9VYMpkWGQ1U,77227,1,local-hit,train
Rungn0WkqDs,38590,1,local-hit,train
ULMrexuu2Rs,67389,1,local-hit,train
ZtbQczMNOvY,43046,1,local-hit,train
_A4mWc1XndU,43567,1,local-hit,train
kmCZMeAS5-w,50217,1,local-hit,train
rWL4fe5MdUo,69256,1,local-hit,train
2LOgbw8eaSg,43054,1,local-hit,train
n3Xsi2e2M-Q,60650,1,local-hit,train
q3WYwCUWZrI,66882,1,local-hit,train
x0YcuQBiBaY,46273,1,local-hit,train
3zobexuPzwU,63083,1,local-hit,train
5j1_vmSSNEI,33251,1,local-hit,train
CSc23-HOdgU,30082,1,local-hit,train
EcwXD9z6oJI,58252,1,local-hit,train
Jgh_R0k9Xwc,47166,1,local-hit,train
RhKWeI3mBkc,62310,1,local-hit,train
YD8t4Zrr2vg,73520,1,local-hit,train
boj4jxgx5WI,64707,1,local-hit,train
yeFjDRK1Yqw,61537,1,local-hit,train
zdZevDTAFT8,69322,1,local-hit,train
A40R1YXO3bU,71417,1,local-hit,train
LPSKyF5NaAI,26007,1,local-hit,train
TOchIAQUbrY,74079,1,local-hit,train
bz-GxRENHuk,74204,1,local-hit,train
lSMR32KhOAs,49547,1,local-hit,train
z-l_BioT5Pg,67314,1,local-hit,train
0QAYhn3hasM,62075,1,local-hit,train
D0CTiwga95k,69914,1,local-hit,train
VJL0gErsOBs,73333,1,local-hit,train
JIh4QCyHHKw,72698,1,local-hit,train
M9DYytTlHp8,74217,1,local-hit,train
VSTv79OKeKU,21448,1,local-hit,train
pyNxUjdxhHw,40569,1,local-hit,train
rPw_UBVdehA,44028,1,local-hit,train
rr0PtCLnj34,77740,1,local-hit,train
Af670d1W5cc,73345,1,local-hit,train
VpzIKajFDrI,31981,1,local-hit,train
_QLfBadkDCE,21346,1,local-hit,train
apQL4xVQsQY,47904,1,local-hit,train
5LHXqF6hoKc,64227,1,local-hit,train
XmGPJ5Eqdvg,77520,1,local-hit,train
Y2UXm-9MiME,53929,1,local-hit,train
tpFKO2K4KLs,28422,1,local-hit,train
7Dg9VOz8iR8,60180,1,local-hit,train
LxciehOkLfY,75595,1,local-hit,train
M-IjqCeFvmQ,66084,1,local-hit,train
KxxxfpKHo9M,42790,1,local-hit,train
rM98bUXPItM,39393,1,local-hit,train
ya-RXPhTjo0,34422,1,local-hit,train
Xm92Ozavt0I,64663,1,local-hit,train
ZunIgHk6Fxs,46751,1,local-hit,train
a1h7Y_hTrD0,67559,1,local-hit,train
apEqhpaMdnA,70840,1,local-hit,train
joVu23P_Pck,56758,1,local-hit,train
keq9DA1N2Uk,58605,1,local-hit,train
wJ46rVuIF_E,72396,1,local-hit,train
zSB6Pd9rLkk,26899,1,local-hit,train
0kaW98oegv4,47703,1,local-hit,train
5m7VxHowdNU,28910,1,local-hit,train
AKY8O_hCC9I,59588,1,local-hit,train
HVQw786MCEc,52363,1,local-hit,train
_2WGW4yzp6M,54658,1,local-hit,train
eiAzV7z3evM,76051,1,local-hit,train
sKy7phvL9NM,62463,1,local-hit,train
3juBlnEe1gY,73252,1,local-hit,train
_Fi-SeCUgaU,77436,1,local-hit,train
aQ6kyy-Sp50,20073,1,local-hit,train
vUOe8p5iGao,61812,1,local-hit,train
EUrjwIf2QVk,58407,1,local-hit,train
hFaYqZ0DCqo,56624,1,local-hit,train
3r0yBvQBY7c,28204,1,local-hit,train
y4KneeuKRfQ,51056,1,local-hit,train
YaOs6epgZb8,55152,1,local-hit,train
99tRPUHIxcM,30724,1,local-hit,train
C7XuBUpthpA,48370,1,local-hit,train
DT3AFuRIr8g,34521,1,local-hit,train
djUmUF45CTc,73444,1,local-hit,train
wHYKpCMHfdA,25951,1,local-hit,train
MMIlV61RP7M,44756,1,local-hit,train
TPCSMoGBgAY,73412,1,local-hit,train
OCtV1Rxxyec,57474,1,local-hit,train
waGcWgOQeZA,48121,1,local-hit,train
EZkGxx4GIe4,74047,1,local-hit,train
JFZiLCYoIc8,65773,1,local-hit,train
Os4DnAWoSIU,62228,1,local-hit,train
vU2fEFZv0Bs,63878,1,local-hit,train
4gwsJnKmJ1Y,63207,1,local-hit,train
QEXfAKp7API,76500,1,local-hit,train
o05wDaP2MwI,59885,1,local-hit,train
C_WKua875as,77682,1,local-hit,train
aqBFZDh0upM,29924,1,local-hit,train
dBTmYpbI5cE,35789,1,local-hit,train
pBH6F643yl4,51097,1,local-hit,train
rICzzy2jY9c,45679,1,local-hit,train
x4Weyje3XlQ,77067,1,local-hit,train
7SIt5R-l9cg,66876,1,local-hit,train
acr0VK7OI9o,46633,1,local-hit,train
7zNOzw3AOJc,36038,1,local-hit,train
PXfW7wpxguk,50535,1,local-hit,train
bZKcX_BCjBg,44434,1,local-hit,train
fUjFLdUTpo0,75331,1,local-hit,train
jD9Gn7pIw_w,59855,1,local-hit,train
quAMuJeqvc8,56664,1,local-hit,train
474g-ysEHjA,46932,1,local-hit,train
DJQTs5XJUwA,76838,1,local-hit,train
ILLonJeotuQ,58262,1,local-hit,train
JECNAX_HNjY,57370,1,local-hit,train
RXqbaYDlsW4,62652,1,local-hit,train
b47JAI7vTu4,31209,1,local-hit,train
wgqVI9xoBwI,42384,1,local-hit,train
6Gav-KN6RXI,25236,1,local-hit,train
Oto3laDfZzQ,64208,1,local-hit,train
z8oWywAjDok,74313,1,local-hit,train
3w45FsJq3v4,74086,1,local-hit,train
PTbUdJv5wy4,19224,1,local-hit,train
dZT93qPNueY,64610,1,local-hit,train
3B31yNqfBvg,68003,1,local-hit,train
dXggW7gAeSM,39285,1,local-hit,train
pyaT3fBgs70,50170,1,local-hit,train
972Esxu-fdk,72474,1,local-hit,train
FFF0prQ1Z3g,39346,1,local-hit,train
lidvBim_LyU,53538,1,local-hit,train
oQ1tAgY-SiY,70610,1,local-hit,train
3L8Sof8SH84,71440,1,local-hit,train
8b6GdvDUgKk,23355,1,local-hit,train
tBiNax2YlBA,65336,1,local-hit,train
Ug1eDDhUMfM,61232,1,local-hit,train
UlN8CRvpT2o,77499,1,local-hit,train
OsJ8uFQu4X8,72328,1,local-hit,train
4fhPmaVZZ80,76024,1,local-hit,train
BgiralkieIs,74281,1,local-hit,train
bNIIIZ5EFHM,54830,1,local-hit,train
lueOoa4QCtA,31722,1,local-hit,train
G--xzlnlgEM,43926,1,local-hit,train
HYvKk8t1UVM,66627,1,local-hit,train
LyKqBC3l3VE,39057,1,local-hit,train
l9kktho2Yuc,70365,1,local-hit,train
0l0Y8qBSyi4,31895,1,local-hit,train
17u5bsfE0n4,56817,1,local-hit,train
1IW-BfoCxlU,40682,1,local-hit,train
1Ohco4WPqRs,40991,1,local-hit,train
1RTrPwQ43gA,64478,1,local-hit,train
1Tew8rPczVc,48343,1,local-hit,train
1ctsrH8R_1w,33409,1,local-hit,train
1hV9i3fAqvQ,46777,1,local-hit,train
1qa0TlWPmDQ,33775,1,local-hit,train
2-qh-A52DCA,21659,1,local-hit,train
23Y3nF5GgIo,67699,1,local-hit,train
27VvzotbEDc,38432,1,local-hit,train
28enbWGUs1k,15620,1,local-hit,train
2Oh3nJ6axY8,29489,1,local-hit,train
2P7XoGSlDbo,51577,1,local-hit,train
2P96MoJTpbg,35124,1,local-hit,train
2voXHQ0eMPI,36762,1,local-hit,train
34vN3Y8lQlU,39513,1,local-hit,train
3HN_n3vf_Vg,48400,1,local-hit,train
3RgdW71nSDM,55519,1,local-hit,train
3ggriuDhCFQ,56722,1,local-hit,train
3jbhszpMJ3A,73111,1,local-hit,train
4-sbHRva_rQ,16956,1,local-hit,train
4fsiTlHMiaw,56169,1,local-hit,train
4m5F4RZIyRs,54487,1,local-hit,train
4pba4lFgOcI,35292,1,local-hit,train
51KLKuUJBmg,66564,1,local-hit,train
5P_q9j-WVak,49050,1,local-hit,train
5RH59qj9-qk,24030,1,local-hit,train
5jgX6FQUpjQ,19302,1,local-hit,train
5nFGZQiXZiY,62095,1,local-hit,train
66AkD11W20w,75916,1,local-hit,train
695_n4t-2Is,20390,1,local-hit,train
6CznIDucDPQ,57658,1,local-hit,train
6RKk4f3xd2Y,22083,1,local-hit,train
6fd9euYBo7Q,18222,1,local-hit,train
6mmU66DoH0w,46255,1,local-hit,train
6vDaa8Tx0Co,49582,1,local-hit,train
75pvTjoKJNc,50076,1,local-hit,train
7B6waPd1XQQ,49574,1,local-hit,train
7UG9QZzsTIc,31266,1,local-hit,train
7X-9NDRYdu0,35763,1,local-hit,train
7kHVhjLsAyA,47630,1,local-hit,train
7vYkNtb9WJ4,40207,1,local-hit,train
86JPVAlxM2c,45124,1,local-hit,train
8d8VGkW8mtk,74236,1,local-hit,train
8p2tAtpFUXY,27010,1,local-hit,train
8sX4wDOJuN0,71472,1,local-hit,train
92cYtzX5WWc,44461,1,local-hit,train
96PpsJjyMvk,60283,1,local-hit,train
9EfbKJ3omdg,32253,1,local-hit,train
9LeU7wBvqpc,16702,1,local-hit,train
9R1pmkWiuY8,49451,1,local-hit,train
9ihzT4GWdII,24475,1,local-hit,train
9qMf0dXK3BU,62066,1,local-hit,train
9t8RSrqdxsg,58806,1,local-hit,train
A6spWFEMkT8,26729,1,local-hit,train
AOcdh_INvvk,41811,1,local-hit,train
AYaIsah4cCU,55379,1,local-hit,train
AqB8rYNwSUk,28284,1,local-hit,train
BAv5nu-XUD4,48849,1,local-hit,train
BJem1dMfltE,74540,1,local-hit,train
BkxntrNAL2k,36039,1,local-hit,train
C1Xa_M4KXtA,26688,1,local-hit,train
C2NwbuJ-MmA,53209,1,local-hit,train
C2kLskrIX70,62865,1,local-hit,train
C3SaOXpgD30,32665,1,local-hit,train
C_5d6tun6gU,64917,1,local-hit,train
D0uIMqjfboQ,73679,1,local-hit,train
DGSVtQLagYs,52882,1,local-hit,train
DMO30Thjd80,54511,1,local-hit,train
DQ5O_ql_Jug,37594,1,local-hit,train
DQCt1MNLRN0,65191,1,local-hit,train
DTMUSGNWaYo,30246,1,local-hit,train
Dl35tlg-K3E,51069,1,local-hit,train
DswDpQDBC7o,24410,1,local-hit,train
Dunf55yACzA,23318,1,local-hit,train
E3t1bThKCeI,32043,1,local-hit,train
EA2CNzEOiqk,39981,1,local-hit,train
EBDO4fzVO6o,26694,1,local-hit,train
EGGWLMXqW4A,20632,1,local-hit,train
EK_9yzn2jRY,48533,1,local-hit,train
EPzpCGL1ZDc,75184,1,local-hit,train
EW9E3wXh0l4,52954,1,local-hit,train
EcX6r-0uKe0,36595,1,local-hit,train
Edm7FBgxCJQ,53623,1,local-hit,train
EfXTMDXKGLk,42986,1,local-hit,train
Eh99nIqntzQ,61197,1,local-hit,train
EjC8b1yb9E8,53267,1,local-hit,train
Elj718cXlsg,52656,1,local-hit,train
Esi5PoicNR8,56327,1,local-hit,train
FM4dFvRx6Ag,52525,1,local-hit,train
FMq7ER-XvOo,43814,1,local-hit,train
FSgoP-wwhmQ,74582,1,local-hit,train
FbGuZABxpdQ,28520,1,local-hit,train
FfONoqidE7Q,52740,1,local-hit,train
FxFY5c1KLcw,59060,1,local-hit,train
G1unaaiuqDk,19239,1,local-hit,train
G4p_hykvw-Q,24484,1,local-hit,train
GPaSxaEkG2s,74471,1,local-hit,train
GVjDrDufO_I,36328,1,local-hit,train
Gb2TnD2d5-4,54587,1,local-hit,train
Gws6l2nz1Bg,71788,1,local-hit,train
HMVUAzUwAns,36783,1,local-hit,train
HO8Ix7PJLuA,28728,1,local-hit,train
HhY_4rOIH38,56399,1,local-hit,train
HkOMLaX3B2Y,30618,1,local-hit,train
HmkJ5HbzuJQ,63982,1,local-hit,train
IECTBt2WUV0,24335,1,local-hit,train
IJjCQun5CDk,18063,1,local-hit,train
Ik0OSSiCqNk,37362,1,local-hit,train
J2TdgdYVcBc,49937,1,local-hit,train
J63NKupoKpI,23193,1,local-hit,train
JB6IapPHeV4,26485,1,local-hit,train
Js6VPirx-3M,43262,1,local-hit,train
K32lHG9ixjs,30937,1,local-hit,train
K9uT6Oi967E,45699,1,local-hit,train
K9udSwRexlY,62921,1,local-hit,train
KG8a5pLZQ6Y,35678,1,local-hit,train
KrH3pFzgIJg,43319,1,local-hit,train
L1VBI_37ydo,50935,1,local-hit,train
LK3vIpOUNPQ,31363,1,local-hit,train
LRjO4F-LOpU,65248,1,local-hit,train
LWSW2X3p9j0,70898,1,local-hit,train
LdLm8qYGMVM,42450,1,local-hit,train
LlrLpSXPh0w,59503,1,local-hit,train
LmUanQmDWh4,68634,1,local-hit,train
LrwGPmOdqOw,76348,1,local-hit,train
LsWZn2REvtI,49114,1,local-hit,train
M23YPsv-wP0,62130,1,local-hit,train
MIK1OKp2ppY,20582,1,local-hit,train
MOOAv6Qu6K8,59371,1,local-hit,train
MvLem3yUx1Y,46398,1,local-hit,train
N2qcGnBCeoI,67876,1,local-hit,train
N79kSKZz0Ro,27401,1,local-hit,train
NRqRF6Ws7OE,70175,1,local-hit,train
Nr6cceez0UQ,27049,1,local-hit,train
OAeJ1dv66ug,61779,1,local-hit,train
OW5b2UVN_2g,39061,1,local-hit,train
OWHugAAid1k,38109,1,local-hit,train
OjEA02Qmn-4,32244,1,local-hit,train
On5mCE-fk-M,65040,1,local-hit,train
Oo80XFMj5cI,45559,1,local-hit,train
OpQvo7PqsMg,71883,1,local-hit,train
Oxs9GVC3pD4,71685,1,local-hit,train
Ozsr4u360x4,75953,1,local-hit,train
P6hiyIumaik,58698,1,local-hit,train
PUhSQHbRidg,38336,1,local-hit,train
P_wTXLNXPbA,46266,1,local-hit,train
Pb7fbTT2pYQ,25185,1,local-hit,train
PtkeZfbI6XQ,20406,1,local-hit,train
QCMNn7jNIBE,66228,1,local-hit,train
QIcxmaeX38c,57564,1,local-hit,train
QL-nHzXSQ5A,47249,1,local-hit,train
QZaYD91vUvY,72662,1,local-hit,train
QlVst91xuDU,69670,1,local-hit,train
QoK91eNSDX4,47625,1,local-hit,train
QsDPqnKy70I,34322,1,local-hit,train
R-py3EAgqC8,33578,1,local-hit,train
RFJRQiy8RDw,62510,1,local-hit,train
RHS3xlJX2kY,66705,1,local-hit,train
RJTb_RgY9QU,77132,1,local-hit,train
RYtsMNo3aNE,50562,1,local-hit,train
R_B-Cet9-hE,68553,1,local-hit,train
Ra_0kgFYJlw,74463,1,local-hit,train
RdxXcfI5uAg,60471,1,local-hit,train
RoSyXMJSFUk,60051,1,local-hit,train
Rxhdww5dafI,55702,1,local-hit,train
S1L7prVWLNI,20943,1,local-hit,train
S3GZDadIiiQ,37879,1,local-hit,train
SPRPHQDEjpU,42539,1,local-hit,train
SSR--V1HJFs,59909,1,local-hit,train
SX_hfZPPPyk,46474,1,local-hit,train
SqZTcZrbTqU,19900,1,local-hit,train
TFSkUxGpC70,60069,1,local-hit,train
TmD5qiYatCg,44542,1,local-hit,train
Tw45CnqVkFs,34923,1,local-hit,train
U2fWn2R6EAY,33992,1,local-hit,train
U8z3OkdQbKg,46962,1,local-hit,train
UB57DEY0QlQ,41328,1,local-hit,train
UEvzpPRXSFY,35019,1,local-hit,train
UlDlMBeQwI8,27917,1,local-hit,train
V01IKCXwyek,74506,1,local-hit,train
V6mN8gWR14s,48812,1,local-hit,train
VFcS2An6pzM,40616,1,local-hit,train
VUS1_C3FNN4,45914,1,local-hit,train
VZvGeM-u-YI,50688,1,local-hit,train
W-LGniP_5DY,63152,1,local-hit,train
WR67MFvATAY,56052,1,local-hit,train
WiwAiRUYswk,40076,1,local-hit,train
XCA9teb_XsI,26205,1,local-hit,train
XJ3JU6gk2ms,62912,1,local-hit,train
XLh9_if3W54,22436,1,local-hit,train
XQB36AiWCQY,66724,1,local-hit,train
XkF7POS4m4c,20475,1,local-hit,train
YGWbLpLRioM,45923,1,local-hit,train
YbZFuM4joQI,48404,1,local-hit,train
YyQPScIT_Vw,66103,1,local-hit,train
Z0bGVnSnGmc,49094,1,local-hit,train
Z9tTQ13wpa4,60293,1,local-hit,train
ZMz-ycJqsTY,30946,1,local-hit,train
ZX9mFn7qVh8,53902,1,local-hit,train
Zts2R7e2edA,56690,1,local-hit,train
ZxE6WHE3hqg,77012,1,local-hit,train
ZzKSC70NFPk,31362,1,local-hit,train
_-9deg-SHIs,39297,1,local-hit,train
_4WdP9F8hxA,28860,1,local-hit,train
_C-IDJSfcSs,63917,1,local-hit,train
_QuLFUJZo30,35847,1,local-hit,train
_Rs_1kmBlSQ,22531,1,local-hit,train
_T4159zsxuk,57584,1,local-hit,train
_TANzlBWiJk,20693,1,local-hit,train
a-k35wTQu-c,27463,1,local-hit,train
aRoTqz9DlfM,61262,1,local-hit,train
agwL8Bm1xtg,32216,1,local-hit,train
ailukS6IbeQ,65760,1,local-hit,train
b-ai0F1YdPg,58046,1,local-hit,train
b37M45Yf6r0,54250,1,local-hit,train
bCI-gpL1YK4,30238,1,local-hit,train
bDDLfTAf__M,42813,1,local-hit,train
bFnxpqBEP6A,53119,1,local-hit,train
bWsQBU12w1g,47542,1,local-hit,train
bvX2kxcuGcc,51719,1,local-hit,train
bx1w7H_nbLE,63313,1,local-hit,train
bxE9yod07hA,30220,1,local-hit,train
c05qLzUqRsE,63518,1,local-hit,train
c2zYlY_Iy14,19932,1,local-hit,train
cDRQzKgMhnE,40800,1,local-hit,train
c_vHWPu0-ck,48237,1,local-hit,train
cgZT48T89bI,33625,1,local-hit,train
ck9Pk5qL3t8,16168,1,local-hit,train
ckCsLcOxQWg,62546,1,local-hit,train
clSsN4zuBs0,76069,1,local-hit,train
crLvXLWAFTM,16328,1,local-hit,train
czD3z4XXlcM,72513,1,local-hit,train
dWZBZwF6Cb8,37554,1,local-hit,train
dlIkTP26xtM,42510,1,local-hit,train
eITpjIwta-A,47160,1,local-hit,train
eZq_wDYr6xI,17126,1,local-hit,train
eckVH-xeu5g,39471,1,local-hit,train
ehfsGs-SJDM,77958,1,local-hit,train
ej6Cl8zN89Q,63060,1,local-hit,train
ezy93uad0jc,55133,1,local-hit,train
f9stULESSuo,71122,1,local-hit,train
f9wNi007WJI,28554,1,local-hit,train
fDEnWM7zHu0,76639,1,local-hit,train
fSpclB3FAws,43090,1,local-hit,train
fT1z2IXirbw,43454,1,local-hit,train
fTmg_1XkxCs,65233,1,local-hit,train
fU9VCWEBC7Q,29481,1,local-hit,train
fVEf1_qYqe4,64410,1,local-hit,train
faAJCD2eHQ4,45089,1,local-hit,train
faAs0rPqApw,28972,1,local-hit,train
fkr3-pZ5Jo8,77918,1,local-hit,train
fnuoFm_MfqA,28193,1,local-hit,train
foVR7L6ydq4,65682,1,local-hit,train
fpONUNZQ6YM,62141,1,local-hit,train
gKoal8SqnZM,57759,1,local-hit,train
gp9n4WsdTNE,46539,1,local-hit,train
gryTFblcSBo,16748,1,local-hit,train
h6Mf_NZuRo4,52085,1,local-hit,train
h8nbz32W_ew,26776,1,local-hit,train
hGBxhdhCewc,72980,1,local-hit,train
hHDWaXKKZ2E,55313,1,local-hit,train
hJdgkIhLQM8,77664,1,local-hit,train
hWwRe4BfiUs,20787,1,local-hit,train
hd7eXVenflk,47883,1,local-hit,train
hkVN0pjj7-I,36798,1,local-hit,train
hn72532u9so,21283,1,local-hit,train
hoYKXehOleg,61530,1,local-hit,train
holWcyLs_Ho,30515,1,local-hit,train
i3NyRMJ8ySo,75756,1,local-hit,train
i86XWbXMj2g,49131,1,local-hit,train
iCSx-e2idXE,74398,1,local-hit,train
iSsLsEUhUT4,73965,1,local-hit,train
iXYkpzyS62k,69739,1,local-hit,train
iiEsXwjARhk,41185,1,local-hit,train
ikZlJddqCQs,28281,1,local-hit,train
isACB983uBg,65279,1,local-hit,train
iuLw4apBA8w,62957,1,local-hit,train
ivSfkAuQ5mY,60955,1,local-hit,train
j-uSooZo3-g,17274,1,local-hit,train
jNoZnKJEkdU,55001,1,local-hit,train
jRGYCkdhecM,34196,1,local-hit,train
jXGD_i5mJII,57596,1,local-hit,train
j_90-u4Y9u8,69324,1,local-hit,train
jwVhw4TrdKg,52004,1,local-hit,train
k4TluWSUS_8,47849,1,local-hit,train
k52rgs-bA10,19527,1,local-hit,train
kMf3fIJFD9M,74438,1,local-hit,train
kyhuZMnbpcg,77618,1,local-hit,train
l7e5_7wpUeg,66622,1,local-hit,train
lL_adQvx9Ks,55879,1,local-hit,train
lTBcEMGvWYI,21132,1,local-hit,train
ln5TKtgrf9o,33780,1,local-hit,train
m-xEzi6xkAo,28850,1,local-hit,train
m1Y1UbqZPf4,38125,1,local-hit,train
m5chbAFSxQo,77811,1,local-hit,train
mXSDszbQrEA,24258,1,local-hit,train
mhg5tpkj9Zk,40899,1,local-hit,train
mvFR-5410AU,45542,1,local-hit,train
nBiMja6O7x4,57118,1,local-hit,train
nPiQAnTB9Ic,46233,1,local-hit,train
nUD46JT-QCE,64725,1,local-hit,train
naZ28p1AAb0,29594,1,local-hit,train
nd1p-EOVAxg,74251,1,local-hit,train
nl_VJwsTQ3Y,55745,1,local-hit,train
nmUiEyhI_Cw,28355,1,local-hit,train
o2zD6y24ZtM,32977,1,local-hit,train
oaPbfUt-3e8,24198,1,local-hit,train
oc_bgKSmu50,60828,1,local-hit,train
ofLyqkB9x9c,58325,1,local-hit,train
ooPawkG4vtY,54557,1,local-hit,train
opn--k4XoDg,38440,1,local-hit,train
orCc0yiDrVw,49030,1,local-hit,train
p9eFU1mE_8I,59047,1,local-hit,train
pBRKXvY-AQA,26165,1,local-hit,train
pBjuzVzZ0OY,25829,1,local-hit,train
pGkdQBG9lQ4,72322,1,local-hit,train
pHxYDfNoXxs,65589,1,local-hit,train
pN1l_wBzLsw,52640,1,local-hit,train
pZEPed3YYcg,55526,1,local-hit,train
pZeuw4KxOsI,26448,1,local-hit,train
pd4FoiQQTNw,57639,1,local-hit,train
prCDZWn_IpY,48414,1,local-hit,train
psnGau1vP7Y,61855,1,local-hit,train
qNM60sbWRDE,14202,1,local-hit,train
qSMiIbgILrE,40170,1,local-hit,train
qWOsJkVgaDs,74071,1,local-hit,train
qWqi6nikXwM,24327,1,local-hit,train
qhJVJl2fhJM,75930,1,local-hit,train
r7UFnCT0alA,58222,1,local-hit,train
rDeDXqfkSIw,51431,1,local-hit,train
rLPB1pbwyDE,33073,1,local-hit,train
rRYA-yHdkZ8,36623,1,local-hit,train
rXiNPjiyQXs,30325,1,local-hit,train
rfLTDt5hqBc,71577,1,local-hit,train
rsvL8hL5oPg,77438,1,local-hit,train
rtAyvsnKSW4,32957,1,local-hit,train
rtCFyHAt5aA,59544,1,local-hit,train
s1_BTea1H1E,68551,1,local-hit,train
s__7t5YFrrc,73238,1,local-hit,train
snkxKOqof6w,67157,1,local-hit,train
suOg3hAZJs8,23713,1,local-hit,train
tSL6DO6C4LY,60637,1,local-hit,train
tSxlmxPfWaE,73617,1,local-hit,train
tV1ds5bMZ4Q,24575,1,local-hit,train
th2GhnVuXV4,45229,1,local-hit,train
thAu4HbHPhE,76981,1,local-hit,train
tn0i8bx2CE4,48691,1,local-hit,train
tvSJtRWcQUM,28690,1,local-hit,train
uL0rNpz4fKg,52934,1,local-hit,train
uNK8rcRANAQ,64836,1,local-hit,train
uOYksMPH1u0,39135,1,local-hit,train
uQzISZb_lkM,61767,1,local-hit,train
uUlboCu0fs8,36691,1,local-hit,train
ueTeQhbtS9c,42322,1,local-hit,train
ukW8BhkgSJI,76642,1,local-hit,train
uwn1UOf89B4,71751,1,local-hit,train
v1MYtvQvDj4,32691,1,local-hit,train
v2IOwCIE9jc,68707,1,local-hit,train
v6DVeghy_Zk,36485,1,local-hit,train
vNFar2rMs50,33172,1,local-hit,train
vVWtwEeqAfw,48685,1,local-hit,train
vWdCzxjYJf0,35525,1,local-hit,train
vrT0nh-9PsA,42907,1,local-hit,train
w-saCfGRD1E,21153,1,local-hit,train
w1nvUfTADtc,32536,1,local-hit,train
wDE6fNuvzqQ,17359,1,local-hit,train
wLzR8UFt8xM,40557,1,local-hit,train
wScZE-3lZu8,62382,1,local-hit,train
wblcTg72vL4,46018,1,local-hit,train
wvyivoFsu3s,38962,1,local-hit,train
xJcWaJ1gYaY,57596,1,local-hit,train
xK6VfzTTmEw,33591,1,local-hit,train
xPva6kZq2bI,54772,1,local-hit,train
xVHzLTJizR4,60163,1,local-hit,train
xXvYql5b6PY,76453,1,local-hit,train
xmnwXJ6BcIw,57862,1,local-hit,train
y20p_DsAGVA,43327,1,local-hit,train
yF4Nj22urBk,44133,1,local-hit,train
yGvSUL6dpEY,26182,1,local-hit,train
yR6qZW8OqVU,34657,1,local-hit,train
yRFAa-NbKaA,32329,1,local-hit,train
ylbXx00TL8Q,58915,1,local-hit,train
z49uPQ7WDdU,40975,1,local-hit,train
z8tmOhSGxv8,55299,1,local-hit,train
zI2osHgZv-A,19758,1,local-hit,train
zZgiGVdL6Ec,30471,1,local-hit,train
zek8scIYwU8,38339,1,local-hit,train
zk6pTkj_GMI,27032,1,local-hit,train
02v0_Zr-6Y0,39532,1,local-hit,train
0Xl5zfsWJGY,32567,1,local-hit,train
18d6XxaH6ME,65658,1,local-hit,train
1EYZkso0jb0,22051,1,local-hit,train
1JaqJpARl_c,22535,1,local-hit,train
1i1inhl1x4Q,63542,1,local-hit,train
25O-E75LwZs,39747,1,local-hit,train
3B2SjpkrTuE,34456,1,local-hit,train
3BbZmDjMZQA,43610,1,local-hit,train
3WrvK3UuINY,45351,1,local-hit,train
3fjj5XQFbJs,22087,1,local-hit,train
3pEDaZYXTkw,61891,1,local-hit,train
3zvl8dT2J7Q,63653,1,local-hit,train
400C8-XWCaE,76362,1,local-hit,train
42ZFY7y7RqE,38066,1,local-hit,train
43wNqcd_ypM,38772,1,local-hit,train
4d_TA1Kx_I4,51388,1,local-hit,train
4oy81BXiGT4,44761,1,local-hit,train
4tZzb9G3KW4,68193,1,local-hit,train
5O5ww7TRSlE,16433,1,local-hit,train
6kWlDz-Kmd4,65547,1,local-hit,train
7dB87z5_x5Q,26670,1,local-hit,train
7x7og7b4SUA,38288,1,local-hit,train
8REo-zyuKDg,29946,1,local-hit,train
8jZeA6a28EY,31279,1,local-hit,train
8z7fHYtc5PM,30486,1,local-hit,train
AwuoF0MxzDI,54916,1,local-hit,train
B7vl7mVeuxk,45292,1,local-hit,train
BsC3poEhtg4,39222,1,local-hit,train
C7Yxy4nwaRU,47367,1,local-hit,train
C7u4oNZfWYI,27762,1,local-hit,train
CGVck89L0fo,49208,1,local-hit,train
Ce5GG3PH5m8,43769,1,local-hit,train
CeTPqSSOoaU,25269,1,local-hit,train
