video_id,final_views,num_country,popularity_category,split
VfOAbQIHx7M,6390660,11,global-big-hit,train
c5VT_x9v2hk,1176571,8,global-big-hit,train
eQVqVxc9iYM,2721569,13,global-big-hit,train
k7TMHDNE2vw,2265713,26,global-big-hit,train
tnsCWtmhGq0,1441091,15,global-big-hit,train
2bX6qtAjxXo,681042,9,global-big-hit,train
4dorXexAo10,3989782,19,global-big-hit,train
EgNBBaNMKAE,1572656,22,global-big-hit,train
HOLBUJSe7yU,1184021,8,global-big-hit,train
QY0xF4xhXx4,6071286,15,global-big-hit,train
VscxCLGAgVQ,941745,16,global-big-hit,train
XwedYKif7pA,822615,6,global-big-hit,train
g-LGnJXxhJo,8609868,8,global-big-hit,train
kfw7MYah2n0,15153707,19,global-big-hit,train
m01iTfd90Qc,1541945,12,global-big-hit,train
mx7KBxR6EZA,1172240,6,global-big-hit,train
ohn2yLiXm7c,885914,9,global-big-hit,train
3Lfs0mFkxQE,1936788,7,global-big-hit,train
62T0546ssDw,2005940,6,global-big-hit,train
Bhxa0TiEQfQ,3354939,7,global-big-hit,train
DEmqrMjGpRw,3872829,7,global-big-hit,train
F_XPwYzwHgY,2647726,13,global-big-hit,train
NHWcBDNM6-o,2304874,8,global-big-hit,train
VAdcgEIVlHM,1222845,9,global-big-hit,train
fW_ex4v8qtI,792250,12,global-big-hit,train
hodVeYmns60,2223174,7,global-big-hit,train
tg2uF3R_Ozo,49753140,14,global-big-hit,train
XiOQGxBmLjo,4619230,11,global-big-hit,train
aOtHnJcZiLo,2641004,7,global-big-hit,train
j4lPcuh0Vuw,662929,11,global-big-hit,train
wCCvi-LRQrM,12307458,16,global-big-hit,train
0FH9cgRhQ-k,9901474,10,global-big-hit,train
0Yn8-0nUiLk,5224190,10,global-big-hit,train
HZi4eJXWZU0,27225076,13,global-big-hit,train
KwHoAWf1y7g,4989166,22,global-big-hit,train
8xi0uHoFEmE,5032067,10,global-big-hit,train
M3dkbxdRMh8,3403233,13,global-big-hit,train
X2qDtU7oyPw,2204761,6,global-big-hit,train
p_CzsJ9Ajh0,1398751,14,global-big-hit,train
qsobCAGiuRU,7343064,6,global-big-hit,train
6ta_sftSfIw,3453054,7,global-big-hit,train
C9Y2t-GgHq8,1679868,6,global-big-hit,train
M8FxtqJ9tqM,2164027,6,global-big-hit,train
eDqYERnAJ7E,2916673,7,global-big-hit,train
rhTl_OyehF8,25430583,14,global-big-hit,train
s01ZL5TnBNY,3401567,8,global-big-hit,train
yDSCNs77l28,2201738,7,global-big-hit,train
yaXma6K9mzo,4712238,7,global-big-hit,train
5tUgZqR6ewM,2351472,7,global-big-hit,train
CjaMUFf9Ncc,5605476,15,global-big-hit,train
EK8y4hcrJyA,3543486,16,global-big-hit,train
FxQwPEw6U48,2765030,7,global-big-hit,train
S3cHTNEsCcY,5218922,25,global-big-hit,train
TT3g-zQp_x8,1216826,15,global-big-hit,train
UpuWs5Zam3I,1822356,6,global-big-hit,train
XVR8TTuzzh4,1011123,19,global-big-hit,train
bg7KnTxtZR4,1225939,7,global-big-hit,train
g9bo2nkzZm0,50355279,30,global-big-hit,train
iJuSrRfhFeY,870619,11,global-big-hit,train
r5inVONkOKQ,11342598,6,global-big-hit,train
y8trd3gjJt0,34242824,11,global-big-hit,train
36AKb_UP6Hg,2850918,19,global-big-hit,train
Fx503iOdD3I,8365967,10,global-big-hit,train
K4xO1TMiHVg,8085927,8,global-big-hit,train
LpZnsf3B4kw,4639193,15,global-big-hit,train
VlHVfcawcwk,3737761,9,global-big-hit,train
Ys8utByIkKA,777014,14,global-big-hit,train
Zb52MUSgVtw,22325167,6,global-big-hit,train
hxwpkM5w3Cc,31011343,6,global-big-hit,train
kP1Awx00FJc,1063611,11,global-big-hit,train
BgNfrDXr7uA,1899841,7,global-big-hit,train
NmqVWpSVQrM,5071262,12,global-big-hit,train
Ppx2p1hyZCM,1406156,6,global-big-hit,train
Xh0YQp9odv4,3160950,10,global-big-hit,train
_x-mZE6W3XU,1812568,6,global-big-hit,train
avOtgbavjTs,8875703,28,global-big-hit,train
b4mMaT36G5g,1261328,12,global-big-hit,train
igOid6CbifA,937401,16,global-big-hit,train
lWPoVWECo6s,640255,7,global-big-hit,train
rx6spkZurLY,1107815,9,global-big-hit,train
rzlfPJtrLGI,16357094,10,global-big-hit,train
u5LxthcSS7E,754633,10,global-big-hit,train
6fUAvbdIZgY,3269691,6,global-big-hit,train
Jk38OqdAQxc,22269476,18,global-big-hit,train
OSsCRGxPqgU,1597182,10,global-big-hit,train
QZvJEBT-w-w,3099709,8,global-big-hit,train
R-keXe_16jc,2326060,7,global-big-hit,train
TVxbc965du0,4136215,8,global-big-hit,train
UGW5wWtvE7Q,4207613,8,global-big-hit,train
aqdGZJESkFo,900848,9,global-big-hit,train
kt-BMjO232I,5389631,9,global-big-hit,train
1q4e-Cj-3nk,2400704,10,global-big-hit,train
A0a_uFqHZww,2726027,7,global-big-hit,train
C4PbR0XVCzI,1800807,6,global-big-hit,train
D2gZuWzw8T4,795398,7,global-big-hit,train
Egp4g1F7gzE,1054368,12,global-big-hit,train
VD4sEMGlph8,6247051,16,global-big-hit,train
lXfEK8G8CUI,4850498,10,global-big-hit,train
nJ42BsAjkRw,2529468,19,global-big-hit,train
zwv5Xm93egM,20899845,14,global-big-hit,train
a9BWFSpOt6E,771404,9,global-big-hit,train
jXA9hglc-qY,779007,6,global-big-hit,train
xfd1s-x8hts,2794972,6,global-big-hit,train
2-cQ_Wtv0sQ,3823430,7,global-big-hit,train
6HsyjH6VmAI,26917233,18,global-big-hit,train
EJq6seajkhM,1016533,7,global-big-hit,train
HVsTPbFQ3OA,1221949,16,global-big-hit,train
UOBP0EDyrzs,2003485,9,global-big-hit,train
hgF1HI_kW6s,32452901,14,global-big-hit,train
taSubkjZUA4,31833759,18,global-big-hit,train
xXbjEzqeiWg,6152663,11,global-big-hit,train
0sB_Vc3GkgI,1115478,6,global-big-hit,train
2-tmZdXNW4g,658201,9,global-big-hit,train
G5pvDrpP6yk,1733486,8,global-big-hit,train
UjpddTzSE4A,976294,13,global-big-hit,train
_rqqWHa2l5U,6309257,15,global-big-hit,train
iRYZtuSVgV4,621469,8,global-big-hit,train
nMy4r7On_4U,1386132,19,global-big-hit,train
wKtHW4eXcP8,991475,12,global-big-hit,train
BhhZI84Go0w,3786550,11,global-big-hit,train
BuiYpgcBznc,3490551,20,global-big-hit,train
DwuVh5APwNk,1481394,9,global-big-hit,train
M2DXdB6wmRE,1003924,14,global-big-hit,train
Q6saRSRYWrw,1404552,9,global-big-hit,train
RC5lGjVGGhs,745074,9,global-big-hit,train
T8lht4X6z-M,2478292,13,global-big-hit,train
_BOg-ZhcsaM,1817162,6,global-big-hit,train
pHpZyblXLQc,801423,15,global-big-hit,train
pztd7yAXiQ0,4747895,9,global-big-hit,train
soxPf6p3Jk4,1107976,7,global-big-hit,train
2NRuL3HC8UA,1496104,10,global-big-hit,train
3qQSNGI9EFY,12277243,11,global-big-hit,train
DASuTiI-wzU,1004091,10,global-big-hit,train
MxZqwZt3DcY,1991819,7,global-big-hit,train
UBKbLM7VbaE,2348863,6,global-big-hit,train
c9RzZpV460k,54964795,13,global-big-hit,train
dbOHW3-PWhs,877749,10,global-big-hit,train
l_WsiBy6ioE,3903134,11,global-big-hit,train
RyHHDwKaFWw,930012,8,global-big-hit,train
S2xHZPH5Sng,3371825,7,global-big-hit,train
zQRgLZDp5Ds,5608258,6,global-big-hit,train
zbydTzDuh8k,795932,8,global-big-hit,train
3wc23FQZeTE,4939955,6,global-big-hit,train
9A273ShCvCg,2827944,18,global-big-hit,train
KlX2OQF_pgE,920418,16,global-big-hit,train
P103bWMdvtA,5876280,9,global-big-hit,train
atUQb_8WsiE,7924101,10,global-big-hit,train
hd_0mTHofio,5594454,24,global-big-hit,train
pTGHljiHz2A,2637547,8,global-big-hit,train
va97P8WxTUw,726804,8,global-big-hit,train
9rEPC90UpnI,785099,16,global-big-hit,train
FEV7zHi-bPc,1748673,7,global-big-hit,train
HjBPzyWjB5k,2640632,20,global-big-hit,train
YLWiWXGC3NU,1658057,7,global-big-hit,train
buiRt-we5SI,2594004,11,global-big-hit,train
g7X9X6TlrUo,10856794,9,global-big-hit,train
qRPngk5QyK4,4779299,15,global-big-hit,train
wssbBe_t-r4,4326044,11,global-big-hit,train
x_me3xsvDgk,21660498,17,global-big-hit,train
EZ1JY038yF8,2851005,8,global-big-hit,train
FX58_zrT-7Q,2593482,8,global-big-hit,train
QlkWgpAjGoE,2497653,9,global-big-hit,train
TiDTOpWd-sM,1301351,8,global-big-hit,train
X1-vDQIrBCU,1093207,10,global-big-hit,train
dh_n_K-b2Ao,1290711,11,global-big-hit,train
owU_iMGWyZs,1979893,11,global-big-hit,train
uWmT0xHNuuM,4561701,6,global-big-hit,train
uopxVxjgvdk,8931008,16,global-big-hit,train
3iHY5valacA,1746857,11,global-big-hit,train
FrjD5CZ4a88,2170094,6,global-big-hit,train
HbzITP-xSgc,1248172,9,global-big-hit,train
KrZXDqREmaU,5153472,6,global-big-hit,train
MKzjlEQ_T8c,2186967,7,global-big-hit,train
daMJS6dk80o,2749186,7,global-big-hit,train
dbBVuxUtJB0,3047010,8,global-big-hit,train
f5MU2-LpyoI,762672,12,global-big-hit,train
jgPTjby4JjE,820210,10,global-big-hit,train
lFsB5HVnmSA,2274085,13,global-big-hit,train
tBIG_JyljdA,1401344,6,global-big-hit,train
xNCfwiDJw6E,1559499,12,global-big-hit,train
zzIetjw7YP4,4458420,21,global-big-hit,train
3nVDjXWNhg4,1117419,7,global-big-hit,train
Kbe3FKeCd1A,9912145,6,global-big-hit,train
VypL49XMuMw,2769579,6,global-big-hit,train
lHbX6uIEydY,3623743,8,global-big-hit,train
n0zczHROrvE,9537918,6,global-big-hit,train
rIj3qskDAZM,4014481,9,global-big-hit,train
yM68lBY5gxE,1562770,6,global-big-hit,train
yXErLiSbxXQ,10244364,9,global-big-hit,train
3mTUvO_hAzc,1251484,12,global-big-hit,train
CgVLzsr6DKY,6408258,10,global-big-hit,train
DxQXlXDok34,2513453,14,global-big-hit,train
EaswWiwMVs8,66590477,18,global-big-hit,train
P-e_bF4U_4w,9030537,9,global-big-hit,train
d_N7im4qRD4,3312029,11,global-big-hit,train
rYpBsDUzmpE,2547310,6,global-big-hit,train
uw3sRwWAaoQ,3295233,15,global-big-hit,train
4EzMF0ePIvE,2409903,11,global-big-hit,train
6g6Ap9GZUjk,3510672,8,global-big-hit,train
FPLZzesIInI,712251,8,global-big-hit,train
OGUy2UmRxJ0,15394330,10,global-big-hit,train
Udoizo-VBK4,2169865,16,global-big-hit,train
WYs4RuqgIKA,2649146,11,global-big-hit,train
WgU7P6o-GkM,23299191,18,global-big-hit,train
gGl-7XFQUAQ,2564039,10,global-big-hit,train
hlANal2_tsc,7099319,13,global-big-hit,train
rt-2cxAiPJk,65152259,19,global-big-hit,train
2fr2ef88ffE,1437278,7,global-big-hit,train
JwOVh606pPc,1255472,9,global-big-hit,train
OK9s-zl7GAs,3312454,12,global-big-hit,train
PF3MSETIo9M,830337,7,global-big-hit,train
UTHKgVPZ-is,3141044,8,global-big-hit,train
ZQw1ebJjZvE,1737431,16,global-big-hit,train
ctbkXOzp11Y,800411,8,global-big-hit,train
dQUteg2uyPA,29300568,6,global-big-hit,train
ubWklVCY-FI,2803739,10,global-big-hit,train
peTCePu1jMs,2452731,8,global-big-hit,train
r63YPAW2G9M,12429197,9,global-big-hit,train
GrwRMSozywg,5816248,24,global-big-hit,train
HYi4a2eZL50,12649573,18,global-big-hit,train
QMjPV76QFEs,1798830,7,global-big-hit,train
RB5_WNsBA6w,2931704,15,global-big-hit,train
TTR_1Ori7ik,1130813,14,global-big-hit,train
ZI6iHcaezXg,1561399,7,global-big-hit,train
cJTmumMot1U,10926419,12,global-big-hit,train
s8rnRRjiH7M,3847400,7,global-big-hit,train
v6HBZC9pZHQ,14474557,15,global-big-hit,train
8SuSw7_2ne8,1947512,6,global-big-hit,train
A1DBvFpbF1g,762220,14,global-big-hit,train
Jva0yB1hips,771005,8,global-big-hit,train
KGlwB0G3oWo,2056810,7,global-big-hit,train
NK-QIOvHxpc,9045893,12,global-big-hit,train
RG1kYxyyg74,734797,7,global-big-hit,train
SNBmoAKB0sY,1497531,17,global-big-hit,train
XCyIcifbOWE,5515700,6,global-big-hit,train
e7BVSHvZez4,1017224,7,global-big-hit,train
lY-oRM5Mrxo,1397061,17,global-big-hit,train
rxbozP0Wmg0,9988732,15,global-big-hit,train
YghvvV42iJM,1837487,8,global-big-hit,train
YgurpCvjZAE,707745,10,global-big-hit,train
gPtBzwrdfac,1776799,10,global-big-hit,train
o0IgLPHho4M,4237992,8,global-big-hit,train
tlsyFM5eEuc,1506197,6,global-big-hit,train
xGizoRn3lIY,719627,14,global-big-hit,train
ISqH4pqrb4o,3096951,9,global-big-hit,train
JQCrdpvN1QQ,7388911,10,global-big-hit,train
Nbqxzj2F__4,3176917,10,global-big-hit,train
Va8b5qQlfM8,6440752,8,global-big-hit,train
qMYtC_n5K6k,2760687,13,global-big-hit,train
yJetAylQjzQ,38543303,16,global-big-hit,train
z1IK7h89898,2101283,6,global-big-hit,train
6rCzJclFmRk,2967139,8,global-big-hit,train
JkQrdk3WPa0,5308980,7,global-big-hit,train
RqNgZ0cxzOQ,2024244,9,global-big-hit,train
Xiifgxw-z54,29292825,12,global-big-hit,train
YOHxYq0IvGg,1858033,10,global-big-hit,train
iaZXTxG-6Bs,6248391,10,global-big-hit,train
r8qhz7LONTY,7461385,6,global-big-hit,train
1-NxodiGPCU,12890523,8,global-big-hit,train
1mevdB8rzxw,1844261,9,global-big-hit,train
AaZ_RSt0KP8,8067990,9,global-big-hit,train
leKelQmtmmw,737247,6,global-big-hit,train
qFvDaNl1D3o,3120514,7,global-big-hit,train
zxYjTTXc-J8,56279310,28,global-big-hit,train
Esj5l6a3qtU,1688691,11,global-big-hit,train
NoBzI8O34Nc,5012738,8,global-big-hit,train
YrovhNK2Vyw,1130631,10,global-big-hit,train
mGHg3WvMQqo,1156408,9,global-big-hit,train
mU9VYcQWSOc,749842,10,global-big-hit,train
taXDBwLOWg8,3700108,13,global-big-hit,train
AXyQnYBKrBA,2980106,20,global-big-hit,train
KiI5FwOd5pA,2614898,7,global-big-hit,train
fDB4CkyrR4U,4179436,7,global-big-hit,train
ixzllSyWSdU,860704,12,global-big-hit,train
pAzEY1MfXrQ,21879916,19,global-big-hit,train
tK4Wtns6XLk,2806263,11,global-big-hit,train
VYGyE0LG9zM,1421790,7,global-big-hit,train
Zjf_hOpl6So,1831308,14,global-big-hit,train
_c4rJHhc580,2196086,6,global-big-hit,train
juBnNBm0cPw,2361852,14,global-big-hit,train
LiurLcaKW-U,2593638,13,global-big-hit,train
Ljcz4tA101U,3514872,7,global-big-hit,train
R84W2hbmaKk,7582526,8,global-big-hit,train
WvE7qJKYqKI,3326547,9,global-big-hit,train
e09xig209cQ,15604632,9,global-big-hit,train
iKbW2EDs_mE,7394290,23,global-big-hit,train
4emmUZ8kfcE,1712855,21,global-big-hit,train
74ltjKk4IoY,1284452,7,global-big-hit,train
TQjJ1EHkn0w,5035601,25,global-big-hit,train
cHnmWSOPfHE,2941620,8,global-big-hit,train
zoOHI9VWVW0,838446,14,global-big-hit,train
64_JYCjAY8s,634576,12,global-big-hit,train
B6Ca4do20vw,1156118,13,global-big-hit,train
J9ChQu2zYEY,7804095,14,global-big-hit,train
Nk7-evKcK2s,3750167,6,global-big-hit,train
RqRUM_9ehjI,3168446,6,global-big-hit,train
zwHtz2Bwxog,1536509,8,global-big-hit,train
ACjpKIU973Y,631157,15,global-big-hit,train
vMwjT26baE0,87910259,16,global-big-hit,train
9G62MZEh_1s,11193191,7,global-big-hit,train
9ix7TUGVYIo,33963460,15,global-big-hit,train
DdO7km4KC_Q,1959682,16,global-big-hit,train
HgdeeJNa_i4,1730494,9,global-big-hit,train
IkeZX2hnoOk,29688028,10,global-big-hit,train
QCtkOnnhOng,993114,15,global-big-hit,train
SL9aJcqrtnw,11254095,12,global-big-hit,train
wAcGtv4OSEg,3865391,10,global-big-hit,train
3EZ7SSJhzss,1222891,6,global-big-hit,train
6sVo_URLIM4,766500,16,global-big-hit,train
7ZFE--vjibg,774787,15,global-big-hit,train
FfesqRkdSEk,18085298,17,global-big-hit,train
IkuBYRUwWdg,2309921,6,global-big-hit,train
_8ldAdQd9WU,7018098,14,global-big-hit,train
qIQ3xNqkVC4,10946134,7,global-big-hit,train
tBvx4chqs9s,2695438,6,global-big-hit,train
0mPih9CsCQM,2402036,6,global-big-hit,train
WEjNXyMWiL8,2271988,17,global-big-hit,train
cZqtUqDa83g,738919,11,global-big-hit,train
o3SUc6x_qSg,1488108,8,global-big-hit,train
p8iQpbHWzgQ,631936,11,global-big-hit,train
rZYxzen9uEA,19232324,10,global-big-hit,train
Ol1yP3m6_Xc,4855559,8,global-big-hit,train
VmBRENVMZ9E,650419,10,global-big-hit,train
a9eUpDo2mf8,3933763,10,global-big-hit,train
3Gc62cZgABA,2831633,11,global-big-hit,train
ZR3cz9e9VD4,936673,7,global-big-hit,train
glEmHDA0Fcc,2775135,11,global-big-hit,train
hyhyr9nPjrM,12310940,9,global-big-hit,train
i-1DL60XDJk,7660859,15,global-big-hit,train
r5CH9LfsNrw,4993761,14,global-big-hit,train
tYBSum7_OzA,1747454,6,global-big-hit,train
1EwMAiqLUhM,7388769,12,global-big-hit,train
5VYb3B1ETlk,17085858,9,global-big-hit,train
5c7Gf3przno,3267781,6,global-big-hit,train
9VeEnlZCIDc,761015,13,global-big-hit,train
AOo_tm2oPM0,2805968,7,global-big-hit,train
AzaE6oi4cXc,1017837,7,global-big-hit,train
KZNwYvCPtKk,15183224,11,global-big-hit,train
NYybryFdoko,6187879,8,global-big-hit,train
TTJ5uuV3JBo,2723099,9,global-big-hit,train
WPQ2R2DjWJY,30387986,6,global-big-hit,train
YdlyVUf8nlA,647666,6,global-big-hit,train
goJEj7DTUmw,8040211,6,global-big-hit,train
gr1BrbgqNGo,2385264,6,global-big-hit,train
n1crmJdlRBw,696326,7,global-big-hit,train
7VumbDqUzsA,2901325,8,global-big-hit,train
C4sAUc_ZGMY,7912720,8,global-big-hit,train
t8r3UwCUCfw,5931291,9,global-big-hit,train
GZXK9Flu3kw,4331410,24,global-big-hit,train
L2pO2zsJ3wI,4869252,7,global-big-hit,train
PDAyKxDdiVE,3607565,12,global-big-hit,train
xNa5XknuXkQ,5882000,13,global-big-hit,train
QDYDRA5JPLE,49320491,24,global-big-hit,train
RSKuDKvDQvQ,1512401,9,global-big-hit,train
SOlbOzaSzlA,3516760,6,global-big-hit,train
_93yUnhBtzs,7732345,7,global-big-hit,train
_DiOxv7HSO8,2489549,17,global-big-hit,train
cV5F0vJEYrY,3128328,14,global-big-hit,train
hlLrawJ7WvA,2182093,9,global-big-hit,train
jeOhalbyDR4,11919232,14,global-big-hit,train
lRBrv6JOjS4,4042458,6,global-big-hit,train
mTZyGpxSq3w,1772708,7,global-big-hit,train
pdCFHwf_vgg,4116495,9,global-big-hit,train
0jnZreO4Dvs,19030007,15,global-big-hit,train
9M4LDlIG8AI,2862097,6,global-big-hit,train
HQybWcf-0vo,939015,6,global-big-hit,train
ISyCEWPY5n4,695732,9,global-big-hit,train
YPJzB30P4T4,3960811,19,global-big-hit,train
ZYUftU1qW2w,3483419,8,global-big-hit,train
_P8EA3W122U,821448,7,global-big-hit,train
fWoYATMscfI,973008,10,global-big-hit,train
sJrvI3Wok6E,896949,9,global-big-hit,train
sVaeOAJRyGc,2310904,6,global-big-hit,train
5zrlcPR4YKg,2993790,6,global-big-hit,train
I2DmbcXOjVg,1531199,7,global-big-hit,train
NLl1d2kUIPA,647874,13,global-big-hit,train
NlQRsogTRCE,1619802,7,global-big-hit,train
S5vnNdc9DbQ,702557,6,global-big-hit,train
VuR8AEsbkSo,1225490,6,global-big-hit,train
Xn3MtI8Getg,1596756,10,global-big-hit,train
ZBnEy8iuSaQ,1322702,13,global-big-hit,train
b0__LRcpTJo,1136345,7,global-big-hit,train
mxeiBc07WmU,3129601,23,global-big-hit,train
ri_7WhlpSjE,10872944,8,global-big-hit,train
yaqr0Z3vO9E,1454652,6,global-big-hit,train
zAuXDKZ6TqM,4219524,8,global-big-hit,train
zTfqdWVNm1w,1896150,7,global-big-hit,train
LoxXEpg_H6Y,3989710,8,global-big-hit,train
NrweYmq6ztc,763694,6,global-big-hit,train
SooJio8LlZ0,2099046,8,global-big-hit,train
e-TuBq5QTO0,23463628,10,global-big-hit,train
qE42wDxM4fo,2663453,12,global-big-hit,train
8rAErOe1O4M,1523617,7,global-big-hit,train
9SmQOZWNyWE,21285342,6,global-big-hit,train
b2--YDDcPK0,1269723,18,global-big-hit,train
sFRCJHbMpeY,4555752,10,global-big-hit,train
8-sGn9L0IcU,1745483,6,global-big-hit,train
Fop2oskTug8,7159395,12,global-big-hit,train
NO5cGwE6QQA,740840,8,global-big-hit,train
NoaqIpQbPl4,687041,10,global-big-hit,train
VCRx-_5PpNQ,2047662,8,global-big-hit,train
cDxZrTIcKLk,1224203,16,global-big-hit,train
jQEsyX9LIyw,1959954,7,global-big-hit,train
jtMKcXhmnOA,1578461,11,global-big-hit,train
kA2KaEKs1LA,4040144,9,global-big-hit,train
5_5aWon1yzY,2650508,12,global-big-hit,train
H5ivE_QZTcw,4110310,21,global-big-hit,train
KakzhyntXFQ,1378224,7,global-big-hit,train
QxMh2L5Ai94,1892551,8,global-big-hit,train
kHNkXCmbvuw,1336266,12,global-big-hit,train
yiw6_JakZFc,7132469,8,global-big-hit,train
2_gVpUigAiA,7555933,6,global-big-hit,train
50FpgX0Gq6c,3262690,6,global-big-hit,train
Hv_T8qPqRnA,6605577,6,global-big-hit,train
IBZZAtCeH0k,3335998,17,global-big-hit,train
JIO9WevEOtA,1582537,6,global-big-hit,train
MjCZfZfucEc,67228671,12,global-big-hit,train
TkWSFoZp0UY,1863115,6,global-big-hit,train
WQO4T1AkloM,3337353,8,global-big-hit,train
XX7-Fq1EIiY,991957,10,global-big-hit,train
c44GcgQ-M4w,3114110,6,global-big-hit,train
k-wLiYF6apc,3004698,6,global-big-hit,train
mi-6cj3soTg,2622524,15,global-big-hit,train
sCzyT4cP8hI,3601869,7,global-big-hit,train
tr08evvgX-I,5174629,11,global-big-hit,train
1--qqQrimMA,80497555,14,global-big-hit,train
1W88Of6cfjs,1327447,7,global-big-hit,train
2dTMIH5gCHg,7028609,9,global-big-hit,train
49ZXmVJWq7I,768030,14,global-big-hit,train
5Vw6P4BkHwc,1210091,15,global-big-hit,train
C-IquKnOVE4,720760,15,global-big-hit,train
InlnBTL4qeQ,4538105,11,global-big-hit,train
ZALJC-PL5L4,9071511,7,global-big-hit,train
a0Fy034bFZo,1741827,15,global-big-hit,train
lhAaXVYT4es,1154540,12,global-big-hit,train
nD-Zu6aayS0,9185185,13,global-big-hit,train
z2PcechkCSU,2485139,16,global-big-hit,train
9jycpItX9l4,15472286,11,global-big-hit,train
QPFRHYt1oXQ,615018,6,global-big-hit,train
RbQRzxsjrVM,2066835,13,global-big-hit,train
c2V8r3fOb4M,1147458,7,global-big-hit,train
ezBnVjmsTP8,2318430,8,global-big-hit,train
oQiH_Iw0kDs,6961494,6,global-big-hit,train
xZa2n8fM2oY,1832311,6,global-big-hit,train
EmiVdAgyWo4,11106074,15,global-big-hit,train
FQMHYbWsRsk,6585719,7,global-big-hit,train
KjOfqltPRqs,21845812,10,global-big-hit,train
cExLQ1o2pDw,31230560,20,global-big-hit,train
nsV6tLPTLLU,3479550,15,global-big-hit,train
1GrIypIN-MY,1499179,9,global-big-hit,train
9OZczRT14DA,9054882,6,global-big-hit,train
AXFmQ4Z9fXg,10522889,15,global-big-hit,train
HgvXJnNo5Z8,1519492,6,global-big-hit,train
Hp0Zf3UVt-Y,1015568,12,global-big-hit,train
OITA4H1HnAE,5188139,7,global-big-hit,train
etOG25gWK0g,811833,10,global-big-hit,train
odz8oTjSLlc,890486,8,global-big-hit,train
pORu4c0oZnY,3841997,15,global-big-hit,train
t8JCJZM8tCw,9608459,8,global-big-hit,train
NR1ZGMFUAus,13421380,10,global-big-hit,train
RjU825cIbo8,13598489,13,global-big-hit,train
SN_uKybUqxo,2223345,18,global-big-hit,train
jdRE5jJUWhg,4336261,11,global-big-hit,train
p1aBvD_Wm3g,683782,8,global-big-hit,train
1IaZpwopZ5I,1074519,7,global-big-hit,train
1bayWK5f4MM,2849340,9,global-big-hit,train
3YqPKLZF_WU,65652025,15,global-big-hit,train
Nge6F6jVv0U,3047241,10,global-big-hit,train
VSrSFxJGnyA,894280,11,global-big-hit,train
bNmP4iVjIe4,3494852,8,global-big-hit,train
iJ01WDntihI,1605776,15,global-big-hit,train
iJMpjyiCjME,1836173,8,global-big-hit,train
iJk9a4Zyx3I,9648063,7,global-big-hit,train
npOGY-s2QRY,850441,13,global-big-hit,train
sHI5Mil_nAY,11912881,8,global-big-hit,train
1DG2hDYnCa8,7990312,9,global-big-hit,train
DOzZd13UQ7o,3838869,9,global-big-hit,train
EwSzNT1ovbk,1972321,9,global-big-hit,train
GrxfQ4-YX2w,725980,9,global-big-hit,train
Hx4-GMWWb7Q,5671159,11,global-big-hit,train
IuWj5GAPdWo,12409017,13,global-big-hit,train
PzyzRMpHm2Q,866923,9,global-big-hit,train
W0FE2Hjn30E,2256459,10,global-big-hit,train
W1wb48oamzA,12422283,13,global-big-hit,train
Xoy4Wy2zeHk,2689154,6,global-big-hit,train
YcWYsnMl_oA,7643489,8,global-big-hit,train
f5_wn8mexmM,69639376,14,global-big-hit,train
gOZ1dMLqXHU,6375909,7,global-big-hit,train
mwCnlbaXgAY,2089401,6,global-big-hit,train
qXdBYPTN_5Y,7838066,8,global-big-hit,train
wuQQgiHDm-0,8915961,7,global-big-hit,train
zsPU5jEDurk,658962,9,global-big-hit,train
8dhd4nhDEsc,2064176,15,global-big-hit,train
KSUWDJXPk6o,8689172,6,global-big-hit,train
Vx6yzwnFexQ,1046092,11,global-big-hit,train
aaFNTpG8qyU,4590242,7,global-big-hit,train
ejKgTH1k5n8,2350663,6,global-big-hit,train
fz5eYoQ3QfI,2394416,8,global-big-hit,train
WBooujEZvko,2195679,6,global-big-hit,train
taBBjYh1-Ec,689737,11,global-big-hit,train
2yNnklW5HZU,5682636,17,global-big-hit,train
9W74aeuqsiU,3316641,7,global-big-hit,train
DXCGzkVjAN8,9940705,10,global-big-hit,train
LqT4CLsfe3E,813094,7,global-big-hit,train
PKBnbXuq9MU,2815109,12,global-big-hit,train
TD-z9ysUiRE,600340,8,global-big-hit,train
_Lx5VmAdZSI,4360559,6,global-big-hit,train
ezJ_bTGXhKs,2851832,9,global-big-hit,train
ffNe-WAs8kw,939248,10,global-big-hit,train
sX5tev9hgOQ,1694145,6,global-big-hit,train
F7QR-OiB7zI,3402150,6,global-big-hit,train
IUsiTOUo3HE,18480495,7,global-big-hit,train
fNwwt25mheo,12846784,17,global-big-hit,train
qkwq-FEgyHc,2402754,6,global-big-hit,train
SebMdPjYS3k,16124537,7,global-big-hit,train
vA-h8_MVpr8,803808,14,global-big-hit,train
3mlDNZRkX6I,1973928,18,global-big-hit,train
5qiZ3b_-YNI,23484800,16,global-big-hit,train
AUQZrTUQrdk,622271,7,global-big-hit,train
K80HiB5hMWg,7447819,11,global-big-hit,train
XtsgCkIhnNQ,986669,7,global-big-hit,train
bmPIjtnY3iA,629103,13,global-big-hit,train
qo9Ri1qPInM,9609911,10,global-big-hit,train
uQ5yPNP85rU,2793045,6,global-big-hit,train
ud2LtH3LW78,4946886,8,global-big-hit,train
yLX87IkvT8I,13448292,9,global-big-hit,train
823LWuBFPJw,1397257,11,global-big-hit,train
